,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.03959846496582031,0.0010178240658545307,0.016800308227539064,0.0016019821663756692,0.1,0.2,1,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 1, 'kernel': 'rbf'}",0.01768049774778424,0.01295312510086366,0.009581291337644737,0.018408363750230472,-0.003283254939195457,0.01106800459946553,0.007865476261135798,77
1,0.039797496795654294,0.000750512503646732,0.015999603271484374,0.0008951090607528083,0.1,0.2,0.1,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.1, 'kernel': 'rbf'}",0.019057051680294812,0.011068807400192227,0.015267360649556583,0.010524837667919562,-0.00677798468446289,0.009828014542700058,0.008860541205511762,80
2,0.03999791145324707,0.0016705775004350668,0.015800857543945314,0.0007478056348271309,0.1,0.2,0.2,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.2, 'kernel': 'rbf'}",0.017398060608895816,0.0121302794531426,0.01177593568846369,0.013252879233116022,-0.003690100961011522,0.010173410804521322,0.007214888356492274,79
3,0.03479413986206055,0.0011650139315767295,0.013001155853271485,0.0006332403098241755,0.1,0.2,0.01,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.01, 'kernel': 'rbf'}",0.02963961346505728,0.012020106539152975,0.030086333288091516,0.009830420030881748,-0.012041611259486773,0.01390697241273935,0.015509966147979884,74
4,0.028597021102905275,0.003381701366167546,0.014243793487548829,0.00038758274596118814,0.1,0.2,0.001,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf'}",0.03268042980177954,0.012511806944987547,0.03499581664170659,0.014880781075246041,-0.004774734292096294,0.018058820034324685,0.014580081037405209,69
5,0.032198762893676756,0.005230368633348638,0.01660003662109375,0.0036649057972982057,0.1,0.2,0.0001,rbf,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.0001, 'kernel': 'rbf'}",0.02318988986070125,0.004831811762869953,0.025689335539556213,0.01806804783185012,-0.005969283580664619,0.013161960282862584,0.01197464040052414,75
6,0.04199838638305664,0.0019007257096766413,0.017799901962280273,0.0009806997908588207,0.1,0.1,1,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.01827399002496366,0.012324994131717282,0.008560280081200022,0.017652213418670737,-0.004442814976084453,0.01047373253609345,0.008270023750266182,78
7,0.051795578002929686,0.020693449006173883,0.017998647689819337,0.0028273967534810673,0.1,0.1,0.1,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.019832097392959658,0.011089038968962628,0.014024870096454922,0.00980257888942726,-0.006930765094340874,0.00956356405069272,0.008941958671334963,82
8,0.06510839462280274,0.011445799940105134,0.03859920501708984,0.02062186586417703,0.1,0.1,0.2,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.2, 'kernel': 'rbf'}",0.017952140898363944,0.011767609557037595,0.011253483746764381,0.012600046219107597,-0.005041190970542564,0.009706417890146191,0.007752405095125789,81
9,0.044398021697998044,0.008819176469649914,0.01800060272216797,0.005550198334753298,0.1,0.1,0.01,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.029452022520358834,0.012203827614971408,0.029147295689126773,0.010911489071001923,-0.012097004153830193,0.01392352614832575,0.015244638967282077,73
10,0.025725364685058594,0.0012275322978994882,0.013631677627563477,0.0008614106168938364,0.1,0.1,0.001,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.03203811239513299,0.01359998431471554,0.034555968998943865,0.014748787815651254,-0.004994803258791425,0.017989610053130444,0.014351722300590466,71
